age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
27,student,single,tertiary,no,574,no,no,unknown,4,dec,355,5,-1,0,unknown,no
68,technician,divorced,unknown,no,-1993,yes,no,unknown,3,jul,109,5,312,3,failure,no
52,retired,single,unknown,no,5202,yes,no,cellular,14,aug,373,4,-1,0,unknown,yes
46,self-employed,divorced,unknown,no,3151,no,no,cellular,13,jan,254,8,-1,0,unknown,no
71,management,single,primary,no,4806,yes,no,telephone,24,mar,0,2,-1,0,unknown,no
32,unemployed,single,secondary,no,5072,no,no,cellular,23,jun,123,4,-1,0,unknown,no
50,entrepreneur,single,secondary,no,176,no,no,unknown,5,dec,88,5,316,1,success,no
24,self-employed,single,unknown,no,-1419,yes,no,cellular,12,jul,63,9,-1,0,unknown,no
29,self-employed,divorced,primary,no,1267,no,no,cellular,25,jul,74,3,-1,0,unknown,no
66,admin.,divorced,tertiary,no,-1203,no,no,cellular,28,nov,736,1,-1,0,unknown,yes
47,retired,single,unknown,no,1919,yes,no,cellular,23,jun,171,4,233,2,other,no
38,services,single,tertiary,no,4829,no,no,cellular,10,dec,485,6,-1,0,unknown,yes
48,admin.,divorced,tertiary,no,917,no,no,telephone,2,dec,62,7,-1,0,unknown,no
41,student,married,primary,no,1874,yes,no,telephone,31,dec,49,4,199,4,success,no
37,services,married,primary,no,1140,yes,no,unknown,7,nov,566,4,153,1,failure,yes
54,blue-collar,married,secondary,no,3838,yes,no,telephone,7,apr,176,6,-1,0,unknown,no
21,unemployed,divorced,secondary,no,-586,yes,no,cellular,4,may,581,1,-1,0,unknown,yes
45,entrepreneur,divorced,primary,no,-5186,yes,no,telephone,12,sep,16,5,-1,0,unknown,no
61,self-employed,married,unknown,no,2839,no,no,unknown,28,jan,640,3,10,4,other,yes
37,management,married,secondary,no,4395,yes,no,telephone,24,feb,138,8,-1,0,unknown,no
41,services,single,tertiary,no,2766,no,no,unknown,4,may,43,5,-1,0,unknown,no
67,retired,divorced,unknown,yes,-503,yes,no,unknown,7,may,296,7,-1,0,unknown,no
66,housemaid,divorced,tertiary,no,-1992,yes,no,unknown,20,dec,411,8,-1,0,unknown,yes
68,blue-collar,married,primary,no,2910,no,no,cellular,13,jul,12,8,-1,0,unknown,no
49,housemaid,married,tertiary,no,1848,no,no,unknown,8,aug,1124,2,-1,0,unknown,yes
58,blue-collar,divorced,unknown,no,1044,yes,no,telephone,14,oct,308,2,-1,0,unknown,no
53,technician,single,primary,no,6906,yes,no,telephone,30,jun,100,5,91,3,other,no
70,retired,married,unknown,no,-1425,no,no,telephone,3,jun,42,3,-1,0,unknown,no
51,student,divorced,tertiary,no,6764,yes,no,unknown,2,may,128,1,-1,0,unknown,no
53,self-employed,divorced,unknown,no,1518,yes,yes,unknown,10,may,64,8,-1,0,unknown,no
19,housemaid,single,primary,no,-4100,yes,yes,cellular,6,nov,175,6,-1,0,unknown,no
32,entrepreneur,single,tertiary,no,883,no,no,unknown,23,aug,392,3,-1,0,unknown,yes
51,unemployed,married,tertiary,no,4310,yes,no,telephone,7,may,278,8,-1,0,unknown,no
53,admin.,married,secondary,no,324,no,no,cellular,16,jun,147,1,-1,0,unknown,no
23,management,married,secondary,no,-3014,no,no,telephone,6,mar,32,3,265,1,success,no
56,student,divorced,unknown,no,927,no,no,cellular,16,may,812,9,-1,0,unknown,yes
59,unemployed,married,secondary,no,-1156,yes,no,unknown,27,sep,81,6,345,1,other,no
68,self-employed,divorced,secondary,no,2902,yes,no,cellular,24,mar,83,1,-1,0,unknown,no
68,unemployed,married,secondary,no,3750,yes,no,unknown,12,aug,267,9,-1,0,unknown,no
71,blue-collar,single,secondary,no,-1755,yes,no,unknown,22,nov,379,7,-1,0,unknown,yes
29,entrepreneur,single,primary,no,-700,no,no,telephone,15,jul,1069,1,-1,0,unknown,yes
20,self-employed,divorced,primary,no,3699,no,no,unknown,22,apr,897,1,-1,0,unknown,yes
62,blue-collar,single,secondary,no,-1161,no,no,unknown,3,may,632,5,-1,0,unknown,yes
35,unknown,divorced,unknown,no,-1833,no,no,unknown,28,aug,147,4,-1,0,unknown,no
57,services,divorced,primary,no,-2123,no,no,telephone,16,oct,47,8,-1,0,unknown,no
38,management,single,secondary,no,2482,yes,no,unknown,18,jul,226,2,-1,0,unknown,no
32,services,divorced,primary,yes,2353,no,no,telephone,15,oct,4,6,-1,0,unknown,no
50,admin.,single,tertiary,no,-635,yes,no,cellular,23,oct,56,8,-1,0,unknown,no
52,unknown,married,primary,no,1438,no,no,telephone,6,feb,0,1,-1,0,unknown,no
43,retired,married,primary,no,6018,yes,no,telephone,17,aug,51,3,-1,0,unknown,no
25,admin.,single,unknown,no,-1507,no,no,unknown,2,aug,166,1,-1,0,unknown,no
53,admin.,single,primary,no,-4449,yes,no,telephone,2,sep,128,7,-1,0,unknown,no
65,technician,single,unknown,no,2792,no,no,cellular,17,feb,118,1,-1,0,unknown,no
47,management,single,tertiary,no,1090,no,no,telephone,19,apr,458,9,-1,0,unknown,yes
40,blue-collar,married,secondary,no,-713,no,no,unknown,5,feb,289,8,-1,0,unknown,no
59,entrepreneur,divorced,unknown,no,3385,no,no,cellular,4,apr,710,3,-1,0,unknown,yes
61,services,divorced,primary,no,3948,yes,no,unknown,28,mar,152,4,-1,0,unknown,no
31,admin.,married,primary,no,-5221,yes,no,unknown,18,jul,81,9,-1,0,unknown,no
31,services,divorced,unknown,no,-540,no,no,telephone,8,may,33,6,-1,0,unknown,no
19,student,married,tertiary,no,8396,no,no,unknown,9,jul,287,5,-1,0,unknown,no
72,services,divorced,secondary,no,3178,no,no,cellular,24,feb,475,5,-1,0,unknown,yes
54,retired,single,primary,no,3457,yes,no,cellular,23,apr,52,1,-1,0,unknown,no
22,self-employed,single,tertiary,no,4952,yes,no,cellular,26,jun,544,1,118,2,failure,yes
55,student,single,secondary,no,1474,yes,no,cellular,18,dec,192,3,262,4,failure,no
62,student,married,secondary,no,3820,yes,yes,telephone,31,may,40,2,80,1,success,no
58,management,married,primary,no,3583,yes,no,cellular,31,nov,265,1,-1,0,unknown,no
71,management,divorced,unknown,no,3044,yes,no,telephone,22,feb,189,5,-1,0,unknown,no
64,housemaid,divorced,primary,no,454,yes,no,unknown,11,dec,7,3,-1,0,unknown,no
31,unemployed,divorced,primary,no,1940,no,no,unknown,16,jul,131,7,-1,0,unknown,no
73,management,married,primary,no,-347,yes,no,telephone,16,feb,396,8,-1,0,unknown,yes
56,services,divorced,tertiary,no,1461,no,no,unknown,4,sep,209,6,-1,0,unknown,no
42,blue-collar,single,unknown,no,-2092,no,yes,unknown,21,jul,85,5,-1,0,unknown,no
37,services,divorced,tertiary,no,-955,yes,no,cellular,9,dec,681,5,277,1,other,yes
19,blue-collar,single,primary,no,573,no,no,unknown,13,mar,70,1,-1,0,unknown,no
56,self-employed,married,unknown,no,-1416,no,no,unknown,25,jun,75,6,-1,0,unknown,no
23,self-employed,single,secondary,no,-96,yes,no,telephone,20,may,112,6,226,4,other,no
34,student,single,unknown,no,929,yes,yes,cellular,8,dec,580,3,-1,0,unknown,yes
42,housemaid,single,primary,no,2633,yes,no,unknown,11,sep,182,4,234,2,failure,no
74,blue-collar,married,unknown,no,4279,no,no,unknown,21,mar,295,4,121,4,other,yes
45,student,married,secondary,no,27,yes,no,telephone,9,feb,965,6,-1,0,unknown,yes
19,management,married,secondary,no,5440,yes,no,unknown,18,feb,394,8,-1,0,unknown,yes
52,retired,married,unknown,no,4247,no,no,cellular,31,apr,48,9,-1,0,unknown,no
54,blue-collar,divorced,secondary,no,2939,yes,no,cellular,20,jan,400,9,-1,0,unknown,yes
22,self-employed,married,tertiary,no,1885,no,no,cellular,3,sep,355,5,-1,0,unknown,yes
18,services,single,unknown,no,2383,yes,no,telephone,23,mar,68,8,-1,0,unknown,no
57,entrepreneur,married,secondary,no,4994,no,no,cellular,30,may,101,8,-1,0,unknown,no
29,management,divorced,secondary,no,5104,yes,no,cellular,18,feb,319,4,-1,0,unknown,yes
73,entrepreneur,divorced,unknown,no,5439,yes,no,cellular,19,aug,70,4,-1,0,unknown,no
53,unknown,divorced,tertiary,no,1547,yes,no,cellular,9,nov,60,3,-1,0,unknown,no
62,unknown,single,unknown,no,3092,no,yes,cellular,24,nov,313,5,-1,0,unknown,no
40,services,married,secondary,no,5465,yes,no,cellular,18,mar,548,8,-1,0,unknown,yes
64,unknown,married,unknown,no,-453,no,no,telephone,22,may,20,8,-1,0,unknown,no
48,unemployed,married,secondary,no,464,no,yes,cellular,16,jul,152,9,-1,0,unknown,no
28,self-employed,single,primary,no,1471,no,no,unknown,14,feb,241,1,-1,0,unknown,no
27,student,single,unknown,no,4129,yes,no,telephone,19,mar,290,4,-1,0,unknown,no
20,housemaid,divorced,unknown,no,4176,no,no,unknown,28,aug,1437,6,-1,0,unknown,yes
71,management,divorced,secondary,no,728,no,yes,unknown,29,oct,296,5,-1,0,unknown,no
31,entrepreneur,married,secondary,no,-3116,yes,yes,cellular,22,aug,249,4,-1,0,unknown,no
33,services,single,secondary,no,2163,no,no,unknown,30,mar,1181,3,-1,0,unknown,yes
27,unemployed,single,secondary,no,-1340,no,no,unknown,15,oct,16,2,-1,0,unknown,no
46,services,married,unknown,no,-3060,no,no,unknown,21,dec,19,9,-1,0,unknown,no
27,student,married,secondary,no,-2379,yes,no,cellular,26,jul,212,3,-1,0,unknown,no
29,unemployed,divorced,unknown,no,2405,no,no,cellular,4,nov,114,4,254,2,other,no
47,self-employed,divorced,tertiary,no,5518,yes,no,cellular,12,feb,26,1,-1,0,unknown,no
58,unknown,divorced,unknown,no,1540,yes,no,telephone,7,sep,94,1,-1,0,unknown,no
18,unknown,married,secondary,no,2059,yes,no,cellular,11,aug,289,9,359,4,failure,no
22,self-employed,married,secondary,no,4982,yes,no,cellular,26,sep,548,4,-1,0,unknown,yes
37,self-employed,divorced,tertiary,no,-3224,no,yes,unknown,7,sep,25,4,-1,0,unknown,no
25,blue-collar,divorced,unknown,no,2988,yes,no,cellular,20,jul,200,6,-1,0,unknown,no
60,technician,single,tertiary,no,1388,yes,yes,unknown,3,apr,90,2,-1,0,unknown,no
29,self-employed,single,unknown,no,3126,yes,no,cellular,4,dec,283,6,-1,0,unknown,no
18,services,divorced,secondary,no,-31,yes,no,cellular,2,dec,205,7,-1,0,unknown,no
74,blue-collar,divorced,unknown,no,-1038,no,no,cellular,20,may,674,1,-1,0,unknown,yes
71,management,single,secondary,no,1845,no,no,cellular,15,jul,9,8,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,6385,yes,no,cellular,20,may,163,6,-1,0,unknown,no
45,admin.,single,primary,no,4013,no,no,cellular,12,dec,55,9,-1,0,unknown,no
74,unknown,single,primary,no,-104,yes,no,cellular,21,oct,198,4,-1,0,unknown,no
60,student,single,unknown,no,-2611,no,yes,unknown,17,aug,495,2,-1,0,unknown,yes
54,admin.,married,secondary,no,-3638,no,no,telephone,18,may,625,9,-1,0,unknown,yes
64,services,married,tertiary,no,5383,yes,no,telephone,8,may,131,8,-1,0,unknown,no
54,entrepreneur,divorced,secondary,no,-1450,no,no,cellular,24,may,430,2,-1,0,unknown,yes
29,entrepreneur,single,tertiary,no,443,yes,yes,telephone,8,apr,84,8,-1,0,unknown,no
54,self-employed,married,unknown,no,5398,yes,no,unknown,5,nov,1,8,-1,0,unknown,no
66,management,divorced,unknown,no,-3433,no,no,unknown,24,dec,498,5,-1,0,unknown,yes
66,blue-collar,divorced,tertiary,no,5913,no,yes,unknown,9,nov,32,7,223,1,failure,no
73,entrepreneur,divorced,tertiary,no,659,yes,yes,telephone,30,dec,4,7,52,2,failure,no
61,unemployed,divorced,secondary,no,-2033,no,no,telephone,20,jul,112,4,-1,0,unknown,no
73,self-employed,divorced,unknown,no,678,no,no,telephone,20,feb,123,6,-1,0,unknown,no
45,unemployed,single,secondary,no,-751,yes,no,cellular,23,oct,20,6,-1,0,unknown,no
64,management,divorced,tertiary,no,2749,yes,no,unknown,5,apr,434,6,-1,0,unknown,yes
32,housemaid,single,primary,no,-527,no,no,unknown,27,nov,134,9,-1,0,unknown,no
23,student,married,primary,no,-4329,yes,yes,cellular,10,mar,173,2,-1,0,unknown,no
61,unknown,divorced,primary,no,759,yes,no,telephone,1,oct,79,8,13,3,other,no
37,blue-collar,married,tertiary,no,-2658,no,no,unknown,24,aug,184,8,-1,0,unknown,no
67,student,single,secondary,no,2037,no,no,telephone,4,jul,375,1,-1,0,unknown,yes
31,self-employed,single,unknown,no,-2149,yes,yes,cellular,24,mar,610,2,-1,0,unknown,yes
19,services,married,tertiary,no,-45,no,no,telephone,16,apr,909,4,-1,0,unknown,yes
26,retired,divorced,primary,no,1972,yes,no,cellular,18,apr,143,5,-1,0,unknown,no
54,retired,divorced,secondary,no,783,yes,no,telephone,28,dec,1189,5,-1,0,unknown,yes
37,retired,married,unknown,no,2176,no,no,cellular,12,oct,90,6,-1,0,unknown,no
43,entrepreneur,married,unknown,no,3469,no,yes,unknown,20,jul,1,7,-1,0,unknown,no
46,housemaid,married,tertiary,no,-2061,yes,no,cellular,15,aug,376,1,-1,0,unknown,yes
18,housemaid,divorced,tertiary,no,1229,yes,no,telephone,18,apr,50,7,313,3,failure,no
72,blue-collar,divorced,unknown,no,-8595,no,no,unknown,5,aug,13,6,-1,0,unknown,no
52,blue-collar,divorced,unknown,no,2167,yes,no,telephone,26,jan,664,5,-1,0,unknown,yes
23,housemaid,married,primary,no,517,yes,no,telephone,26,sep,404,6,-1,0,unknown,yes
54,management,divorced,unknown,no,-1536,yes,no,cellular,14,jul,27,8,-1,0,unknown,no
70,blue-collar,single,tertiary,no,2372,no,no,cellular,24,apr,387,6,102,4,other,yes
22,management,married,secondary,no,4951,yes,no,telephone,27,aug,479,5,-1,0,unknown,yes
50,self-employed,divorced,primary,no,-9,yes,no,cellular,7,dec,608,6,167,3,other,yes
66,admin.,married,primary,no,-1419,yes,no,telephone,11,oct,202,9,-1,0,unknown,no
68,unemployed,single,unknown,no,1919,yes,no,cellular,15,feb,313,1,-1,0,unknown,no
31,unknown,single,secondary,no,-2595,yes,no,cellular,21,aug,370,3,-1,0,unknown,yes
29,self-employed,married,primary,no,-564,yes,no,telephone,11,oct,301,3,-1,0,unknown,no
59,student,married,tertiary,no,5101,yes,no,unknown,7,jun,268,9,-1,0,unknown,no
37,blue-collar,single,unknown,no,1610,no,no,cellular,21,jul,204,3,41,2,other,no
70,housemaid,married,tertiary,no,-4232,yes,no,telephone,23,jul,168,6,-1,0,unknown,no
67,unemployed,single,unknown,no,-3984,yes,yes,unknown,20,feb,1432,9,-1,0,unknown,yes
41,unemployed,single,primary,no,1910,no,no,cellular,20,nov,106,5,-1,0,unknown,no
60,technician,divorced,unknown,no,4017,no,yes,cellular,26,feb,23,9,-1,0,unknown,no
51,student,married,secondary,no,-3444,no,no,telephone,4,apr,373,9,-1,0,unknown,no
42,self-employed,married,tertiary,no,2776,yes,no,cellular,27,jun,62,6,-1,0,unknown,no
67,housemaid,divorced,secondary,no,5426,yes,no,telephone,24,apr,196,8,-1,0,unknown,no
46,unknown,single,tertiary,no,7103,no,no,telephone,1,jun,25,9,-1,0,unknown,no
74,housemaid,married,tertiary,no,2419,no,no,cellular,26,may,249,9,-1,0,unknown,no
56,blue-collar,divorced,unknown,no,2947,yes,no,unknown,21,jun,743,8,-1,0,unknown,yes
48,services,divorced,primary,no,-4995,yes,no,cellular,28,sep,330,4,-1,0,unknown,yes
73,admin.,married,primary,no,7741,no,no,unknown,26,jun,62,8,257,2,success,no
64,management,divorced,secondary,no,-308,yes,no,cellular,2,jun,914,2,-1,0,unknown,yes
60,services,single,unknown,no,-1385,yes,yes,unknown,26,nov,94,3,-1,0,unknown,no
67,student,divorced,primary,no,655,yes,yes,cellular,4,nov,148,9,-1,0,unknown,no
40,admin.,single,tertiary,no,5971,no,yes,unknown,5,aug,177,4,-1,0,unknown,no
61,services,single,tertiary,no,8067,no,no,unknown,24,may,1207,2,-1,0,unknown,yes
55,management,married,unknown,no,1800,no,no,cellular,2,may,18,3,234,3,success,no
37,entrepreneur,divorced,secondary,no,4426,yes,no,cellular,2,oct,307,7,-1,0,unknown,no
40,housemaid,single,unknown,no,1553,yes,no,telephone,18,nov,115,9,-1,0,unknown,no
62,services,single,secondary,no,-1699,yes,yes,unknown,30,jan,21,7,-1,0,unknown,no
69,blue-collar,divorced,unknown,no,5866,no,no,cellular,24,jun,705,8,-1,0,unknown,yes
33,unknown,single,tertiary,no,-448,no,no,telephone,28,jan,229,3,-1,0,unknown,no
67,self-employed,divorced,unknown,no,6043,no,yes,cellular,14,nov,361,7,262,4,failure,no
59,retired,married,primary,no,5330,yes,no,unknown,3,aug,70,1,-1,0,unknown,no
72,blue-collar,single,primary,no,3270,no,no,cellular,21,oct,369,6,-1,0,unknown,no
25,management,single,unknown,yes,6926,yes,no,cellular,18,sep,454,3,-1,0,unknown,yes
67,unknown,divorced,secondary,no,8140,yes,no,telephone,22,jun,145,2,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,895,yes,no,cellular,10,sep,218,4,-1,0,unknown,no
18,unemployed,divorced,tertiary,no,-1010,yes,no,telephone,6,feb,921,9,-1,0,unknown,yes
72,housemaid,divorced,tertiary,no,-4186,no,yes,unknown,2,sep,483,6,258,3,failure,yes
25,unknown,single,secondary,no,8177,yes,yes,unknown,31,apr,151,9,-1,0,unknown,no
46,unemployed,married,unknown,no,99,no,no,cellular,20,mar,281,8,-1,0,unknown,no
49,blue-collar,married,tertiary,no,4838,yes,no,telephone,11,jan,395,5,-1,0,unknown,yes
55,admin.,married,secondary,no,-807,yes,yes,unknown,18,jan,6,8,-1,0,unknown,no
22,technician,married,secondary,no,6051,yes,no,cellular,14,aug,229,2,-1,0,unknown,no
64,admin.,divorced,unknown,no,-683,yes,no,cellular,26,feb,1075,8,-1,0,unknown,yes
39,housemaid,single,primary,no,-2162,yes,no,cellular,20,jan,758,1,-1,0,unknown,yes
64,unknown,single,secondary,no,795,yes,no,cellular,13,feb,460,3,-1,0,unknown,yes
51,unknown,single,tertiary,no,-177,yes,no,cellular,29,mar,28,7,-1,0,unknown,no
18,housemaid,divorced,unknown,no,3217,no,yes,telephone,27,apr,1321,4,-1,0,unknown,yes
72,unemployed,single,unknown,no,1268,no,no,cellular,7,nov,242,7,-1,0,unknown,no
72,technician,divorced,unknown,no,3311,no,no,cellular,21,sep,65,1,-1,0,unknown,no
43,blue-collar,single,primary,no,547,yes,no,cellular,26,jul,289,7,-1,0,unknown,no
60,self-employed,married,primary,no,-578,yes,yes,cellular,20,dec,500,3,387,1,failure,yes
27,management,divorced,tertiary,no,-332,yes,no,cellular,31,may,30,2,-1,0,unknown,no
47,admin.,single,tertiary,no,7576,no,yes,cellular,10,may,640,9,-1,0,unknown,yes
67,admin.,married,unknown,no,2100,yes,no,cellular,26,jun,652,2,258,2,failure,yes
35,student,married,tertiary,no,-4546,yes,no,unknown,19,jan,3,3,-1,0,unknown,no
34,retired,married,secondary,no,-142,no,no,unknown,29,jun,594,3,-1,0,unknown,yes
43,student,divorced,primary,no,1714,yes,no,cellular,29,nov,756,4,-1,0,unknown,yes
25,technician,divorced,unknown,no,6975,no,no,telephone,13,jun,9,7,-1,0,unknown,no
64,management,single,unknown,no,4518,yes,no,cellular,22,nov,89,7,-1,0,unknown,no
57,admin.,married,secondary,no,-1350,yes,no,telephone,2,may,120,9,-1,0,unknown,no
66,management,single,secondary,no,8699,no,yes,telephone,20,oct,110,8,-1,0,unknown,no
29,self-employed,single,secondary,no,1329,yes,no,telephone,12,sep,367,6,-1,0,unknown,no
44,blue-collar,married,secondary,no,5173,yes,no,telephone,8,oct,114,6,-1,0,unknown,no
25,unknown,single,unknown,no,-2052,yes,no,telephone,18,oct,809,5,89,1,other,yes
42,management,divorced,primary,no,-5793,no,yes,unknown,25,may,1366,2,-1,0,unknown,yes
63,admin.,single,primary,no,-2814,no,no,cellular,2,sep,98,6,-1,0,unknown,no
21,unemployed,married,secondary,no,-8357,no,no,unknown,16,oct,183,6,-1,0,unknown,no
50,technician,divorced,tertiary,no,7778,no,no,unknown,8,jul,210,5,-1,0,unknown,no
18,housemaid,divorced,unknown,no,2068,yes,no,cellular,16,mar,223,6,147,1,success,no
36,services,single,primary,no,-1359,yes,no,unknown,8,nov,120,5,-1,0,unknown,no
48,entrepreneur,single,secondary,no,2784,yes,no,cellular,23,sep,46,4,-1,0,unknown,no
33,entrepreneur,divorced,tertiary,no,1992,no,yes,cellular,30,oct,14,3,-1,0,unknown,no
31,services,single,tertiary,no,3291,yes,no,cellular,31,jul,29,1,-1,0,unknown,no
70,management,married,secondary,no,5062,no,no,cellular,13,apr,597,4,-1,0,unknown,yes
65,technician,single,unknown,no,550,no,yes,telephone,26,dec,84,9,372,3,other,no
22,management,single,primary,yes,-1224,no,no,telephone,6,sep,20,7,-1,0,unknown,no
58,self-employed,divorced,tertiary,no,3913,yes,no,unknown,1,jun,252,7,-1,0,unknown,no
43,self-employed,single,primary,no,3837,yes,no,cellular,2,sep,20,7,-1,0,unknown,no
45,self-employed,single,primary,no,1726,yes,no,cellular,7,apr,18,4,-1,0,unknown,no
19,housemaid,single,tertiary,no,7975,yes,no,cellular,13,oct,250,7,-1,0,unknown,no
67,technician,married,secondary,no,105,no,no,cellular,27,feb,230,2,-1,0,unknown,no
23,student,single,tertiary,no,-1284,yes,no,telephone,4,sep,10,8,-1,0,unknown,no
26,student,married,tertiary,no,2681,no,no,telephone,9,oct,159,8,-1,0,unknown,no
50,services,married,unknown,no,-607,no,yes,telephone,19,dec,147,9,-1,0,unknown,no
58,self-employed,married,primary,no,2914,no,no,unknown,20,apr,204,5,-1,0,unknown,no
42,self-employed,married,secondary,no,-1083,yes,no,cellular,3,nov,345,8,-1,0,unknown,no
65,management,divorced,primary,no,218,yes,no,telephone,23,feb,85,2,-1,0,unknown,no
30,retired,married,tertiary,no,7112,yes,no,telephone,2,jul,146,8,-1,0,unknown,no
26,admin.,single,secondary,no,202,yes,yes,cellular,16,jul,406,9,-1,0,unknown,yes
70,unemployed,married,secondary,no,-980,yes,yes,telephone,10,may,660,6,-1,0,unknown,yes
30,unknown,single,secondary,no,4945,yes,no,cellular,28,may,572,6,-1,0,unknown,yes
48,unemployed,married,secondary,no,-1739,no,no,cellular,12,aug,167,4,-1,0,unknown,no
58,housemaid,divorced,unknown,no,-662,yes,yes,telephone,18,jun,189,8,-1,0,unknown,no
28,management,married,secondary,no,3157,yes,yes,unknown,2,jan,194,7,-1,0,unknown,no
